d,i,P_L,err,pdet_mean
3,0,0.012449999999999961,0.0007840598669744537,0.042036363636363636
3,1,0.005650000000000044,0.0005300036556477721,0.038425
3,2,0.008349999999999969,0.000643439099682323,0.04672727272727273
3,3,0.007950000000000013,0.000627964867647865,0.05069090909090909
3,4,0.006800000000000028,0.0005811092840421683,0.048818181818181816
3,5,0.009050000000000002,0.0006696304017889273,0.04588409090909091
3,6,0.00770000000000004,0.0006180902037728813,0.03634090909090909
3,7,0.008850000000000025,0.0006622566534207121,0.036088636363636364
3,8,0.010149999999999992,0.0007087657405659501,0.03738181818181818
3,9,0.008499999999999952,0.0006491436666871192,0.04411590909090909
3,10,0.00824999999999998,0.0006396068128154976,0.045988636363636363
3,11,0.005049999999999999,0.0005012233783454239,0.03735454545454545
3,12,0.004850000000000021,0.0004912472646234287,0.030913636363636365
3,13,0.005049999999999999,0.0005012233783454239,0.030347727272727273
3,14,0.0050000000000000044,0.0004987484335815003,0.03204772727272727
5,0,0.003550000000000053,0.0004205590029948267,0.04438181818181818
5,1,0.0022999999999999687,0.00033872629068319813,0.044557954545454546
5,2,0.003550000000000053,0.0004205590029948267,0.04777272727272727
5,3,0.0019500000000000073,0.00031194530770633556,0.0482875
5,4,0.003950000000000009,0.00044353114321319135,0.04257954545454545
5,5,0.0033999999999999586,0.0004116090378016473,0.04098636363636363
5,6,0.002950000000000008,0.00038349038449484027,0.03686136363636364
5,7,0.003349999999999964,0.0004085815402095379,0.04010227272727273
5,8,0.0026000000000000467,0.00036008610081479447,0.04168522727272727
5,9,0.0017500000000000293,0.00029554504732781677,0.04073522727272727
5,10,0.0015500000000000513,0.00027817238360412875,0.03845113636363636
5,11,0.0012499999999999734,0.0002498437011413309,0.03385113636363636
5,12,0.0011499999999999844,0.00023965365634598447,0.03148068181818182
7,0,0.0010999999999999899,0.00023439176606698345,0.04586060606060606
7,1,0.0020000000000000018,0.0003159113799786264,0.045
7,2,0.0009500000000000064,0.00021784139872852524,0.04396212121212121
7,3,0.0019500000000000073,0.00031194530770633556,0.04422121212121212
7,4,0.0019500000000000073,0.00031194530770633556,0.040846969696969694
7,5,0.0014999999999999458,0.0002736558057122072,0.04202954545454545
7,6,0.0014999999999999458,0.0002736558057122072,0.03990378787878788
7,7,0.0008000000000000229,0.00019991998399359966,0.03918636363636364
7,8,0.00034999999999996145,0.00013226441320324253,0.03809469696969697
7,9,0.0006000000000000449,0.00017315311143609936,0.03727272727272727
7,10,0.0006000000000000449,0.00017315311143609936,0.036316666666666664
9,0,0.0009500000000000064,0.00021784139872852524,0.04348068181818182
9,1,0.0007500000000000284,0.00019357653525156767,0.04277215909090909
9,2,0.0010499999999999954,0.00022900846054239955,0.042317045454545454
9,3,0.0013999999999999568,0.000264389863648359,0.04419488636363637
9,4,0.0009000000000000119,0.00021203655345246628,0.042132386363636365
9,5,0.0008000000000000229,0.00019991998399359966,0.040860795454545455
9,6,9.999999999998899e-05,7.070714249635216e-05,0.03765625
9,7,9.999999999998899e-05,7.070714249635216e-05,0.03697670454545455
9,8,9.999999999998899e-05,7.070714249635216e-05,0.036582954545454544
11,0,0.00014999999999998348,8.65960449443228e-05,0.04226090909090909
11,1,0.0006000000000000449,0.00017315311143609936,0.04304090909090909
11,2,0.0012499999999999734,0.0002498437011413309,0.04305136363636364
11,3,0.0004999999999999449,0.00015807434959536366,0.04282681818181818
11,4,0.0004999999999999449,0.00015807434959536366,0.03988863636363636
11,5,9.999999999998899e-05,7.070714249635216e-05,0.03875818181818182
11,6,4.999999999999449e-05,4.999874998437186e-05,0.03653454545454545
13,0,0.0004999999999999449,0.00015807434959536366,0.04288219696969697
13,1,0.00029999999999996696,0.0001224561145880366,0.04209318181818182
13,2,0.00019999999999997797,9.998999949994449e-05,0.04102840909090909
13,3,0.00024999999999997247,0.00011178942257655069,0.0407469696969697
13,4,9.999999999998899e-05,7.070714249635216e-05,0.03858181818181818
15,0,0.00029999999999996696,0.0001224561145880366,0.041172402597402596
15,1,4.999999999999449e-05,4.999874998437186e-05,0.04041525974025974
15,2,0.0,0.0,0.03974545454545454
17,0,0.0,0.0,0.04003181818181818
