d,i,P_L,err,pdet_mean
3,0,0.5037,0.0035354371016891252,0.4335772727272727
3,1,0.4972,0.0035354784683264582,0.43582954545454544
3,2,0.4958,0.0035354091700961574,0.43566136363636365
3,3,0.49415,0.0035352919080324893,0.4328772727272727
3,4,0.49485,0.0035353463585623404,0.43220681818181816
3,5,0.5076,0.0035351254574625783,0.43267954545454546
3,6,0.49560000000000004,0.003535397007409493,0.4294568181818182
3,7,0.48939999999999995,0.003534739311462728,0.4284454545454545
3,8,0.49634999999999996,0.003535439700376744,0.4300181818181818
3,9,0.4931,0.0035351972363646136,0.43067727272727274
3,10,0.49875,0.003535522857372018,0.43009545454545456
3,11,0.497,0.003535470265749664,0.4289909090909091
3,12,0.49405,0.0035352835635914692,0.42973636363636364
3,13,0.49629999999999996,0.003535437101689125,0.4309681818181818
3,14,0.49695,0.0035354681267125007,0.4308090909090909
5,0,0.49885,0.003535524554433189,0.4346193181818182
5,1,0.4942,0.003535296027209037,0.4343534090909091
5,2,0.50085,0.0035355287970825523,0.4339340909090909
5,3,0.504,0.0035354207670374965,0.4327784090909091
5,4,0.49815,0.003535509705120324,0.4308318181818182
5,5,0.49995,0.003535533888255068,0.4305625
5,6,0.49960000000000004,0.003535532774561707,0.4297375
5,7,0.49660000000000004,0.0035354521634438783,0.42956136363636366
5,8,0.49145000000000005,0.0035350169554048817,0.4300568181818182
5,9,0.50085,0.0035355287970825523,0.4298340909090909
5,10,0.4939,0.003535270781708241,0.4299159090909091
5,11,0.5012,0.003535523723580426,0.4299795454545455
5,12,0.4951,0.003535364125518049,0.43027272727272725
7,0,0.49950000000000006,0.0035355321381653425,0.43381515151515154
7,1,0.49685,0.0035354637425661713,0.43379545454545454
7,2,0.499,0.003535526834857855,0.43244166666666667
7,3,0.50115,0.003535524554433189,0.4313340909090909
7,4,0.4988,0.003535523723580426,0.4305606060606061
7,5,0.49395,0.0035352750776990465,0.43060075757575755
7,6,0.5038,0.003535431798239078,0.4298568181818182
7,7,0.5004500000000001,0.003535532474041216,0.4293712121212121
7,8,0.49760000000000004,0.0035354931763475375,0.42995
7,9,0.50285,0.0035354764707179144,0.4302121212121212
7,10,0.49575,0.0035354061824633388,0.43021363636363635
9,0,0.5026999999999999,0.003535482357472598,0.4327255681818182
9,1,0.4998,0.003535533623090014,0.43245795454545455
9,2,0.49575,0.0035354061824633388,0.4318357954545455
9,3,0.49544999999999995,0.0035353875141206233,0.43116988636363635
9,4,0.5064,0.0035352442631309084,0.43044431818181816
9,5,0.4969,0.003535465952318025,0.43019829545454547
9,6,0.49524999999999997,0.003535374361365427,0.4298267045454545
9,7,0.49860000000000004,0.003535520046612662,0.42977045454545454
9,8,0.4898,0.003534798155482149,0.4301647727272727
11,0,0.49795,0.003535504189645375,0.43218409090909093
11,1,0.5008,0.0035355293804464416,0.4321018181818182
11,2,0.49939999999999996,0.0035355313603474088,0.4314877272727273
11,3,0.49105,0.0035349674503451934,0.4307340909090909
11,4,0.502,0.0035355056215483523,0.4303027272727273
11,5,0.504,0.0035354207670374965,0.4303522727272727
11,6,0.49744999999999995,0.0035354879260153047,0.43002318181818183
13,0,0.50205,0.003535504189645375,0.43183598484848484
13,1,0.49865000000000004,0.003535521018888164,0.4315833333333333
13,2,0.50195,0.0035355070180951415,0.43119583333333333
13,3,0.49865000000000004,0.003535521018888164,0.43077310606060604
13,4,0.505,0.0035353571248178026,0.4303871212121212
15,0,0.49895,0.00353552611007188,0.431536038961039
15,1,0.50195,0.0035355070180951415,0.43149545454545457
15,2,0.50145,0.0035355190389814053,0.4311405844155844
17,0,0.498,0.0035355056215483523,0.43144517045454545
